Customer_ID,Age,Annual_Income,Credit_Limit,Balance,Purchases,Payment_Ratio,Late_Payments,Utilization,Risk_Level
45027,52,1002969,202867,193274,186062,0.64,9,0.95,High Risk
45028,24,515573,655234,422092,43558,0.91,8,0.64,High Risk
45029,51,1692151,652799,277281,358492,0.67,0,0.42,Low Risk
45030,46,989047,715257,203719,282620,0.31,7,0.28,High Risk
45031,32,592830,775475,454241,64601,0.51,0,0.59,Low Risk
45032,38,1498996,602362,364869,461162,0.9,0,0.61,Medium Risk
45033,28,532999,559411,144775,81072,0.85,8,0.26,High Risk
45034,52,1873148,712242,836841,628513,0.68,0,1.17,High Risk
45035,40,1507169,858964,410468,218619,0.82,6,0.48,High Risk
45036,69,1861997,910626,578173,487815,0.86,6,0.63,High Risk
45037,60,1084431,681742,194772,98379,0.94,9,0.29,High Risk
45038,33,558739,287799,147641,105746,0.95,0,0.51,Low Risk
45039,43,628873,879180,213772,170396,0.42,1,0.24,Low Risk
45040,23,1619825,309866,310290,223146,0.66,3,1.0,High Risk
45041,55,1781764,327666,165371,113414,0.91,5,0.5,Low Risk
45042,59,1133359,296345,33712,409569,0.97,4,0.11,Low Risk
45043,41,212810,916162,792302,61274,0.39,1,0.86,Medium Risk
45044,27,1942706,367431,180385,346075,0.44,6,0.49,High Risk
45045,46,240933,727403,388555,81437,0.37,8,0.53,High Risk
45046,43,1563029,347312,164901,142103,0.83,5,0.47,Low Risk
45047,52,1606794,432894,216196,543184,0.99,0,0.5,Low Risk
45048,22,293329,462590,208225,96035,0.64,5,0.45,Low Risk
45049,59,736529,375034,357651,275679,0.75,0,0.95,High Risk
45050,22,1966046,360051,277117,146861,0.46,9,0.77,High Risk
45051,59,1963645,74432,24872,639663,0.95,2,0.33,Low Risk
45052,66,1800022,177504,163054,544499,0.45,0,0.92,High Risk
45053,35,438951,150214,60577,57194,0.57,3,0.4,Low Risk
45054,36,1763828,92186,29354,341494,0.4,3,0.32,Low Risk
45055,46,1383293,968691,577682,266638,0.4,5,0.6,Medium Risk
45056,28,365961,370036,340845,132401,0.9,6,0.92,High Risk
45057,36,1083216,498657,333413,222733,0.56,3,0.67,Medium Risk
45058,41,628925,287854,163567,104039,0.51,4,0.57,Low Risk
45059,59,1268840,742891,522716,363376,0.76,4,0.7,Medium Risk
45060,31,1509950,258960,285846,126236,0.45,3,1.1,High Risk
45061,44,1371820,912366,843135,477035,0.96,0,0.92,High Risk
45062,56,1848903,543683,379524,656951,0.98,3,0.7,Medium Risk
45063,38,1363166,672490,455892,130691,0.51,9,0.68,High Risk
45064,43,292976,577399,113445,94316,0.97,3,0.2,Low Risk
45065,33,582831,260571,36639,200040,0.65,3,0.14,Low Risk
45066,69,1035768,293659,318759,198294,0.67,7,1.09,High Risk
45067,64,1899247,554666,608296,722863,0.49,6,1.1,High Risk
45068,62,942068,207978,158594,240601,0.51,4,0.76,Medium Risk
45069,59,1530109,535052,624677,415023,0.76,0,1.17,High Risk
45070,64,1485607,795330,605384,435533,0.45,7,0.76,High Risk
45071,64,921625,776637,785594,175423,0.39,6,1.01,High Risk
45072,65,811433,623939,131180,93897,0.43,4,0.21,Low Risk
45073,21,1654059,870888,958755,404473,0.96,5,1.1,High Risk
45074,27,1239793,913837,566544,133379,0.5,8,0.62,High Risk
45075,68,1707894,66009,74201,647950,0.74,8,1.12,High Risk
45076,68,1774175,427191,336953,140356,0.84,7,0.79,High Risk
45077,41,220822,964446,571091,59230,0.71,9,0.59,High Risk
45078,36,1325727,600777,106850,113831,0.91,1,0.18,Low Risk
45079,68,978851,791522,489981,335713,0.46,1,0.62,Medium Risk
45080,34,1064260,807827,124409,209128,0.87,0,0.15,Low Risk
45081,63,869558,889822,860744,260329,0.73,3,0.97,High Risk
45082,63,790447,503626,101219,254641,0.56,2,0.2,Low Risk
45083,22,1682176,299060,122550,415958,0.92,6,0.41,High Risk
45084,51,1978161,133726,77777,206729,0.8,6,0.58,High Risk
45085,59,1549553,315718,248945,436528,0.52,7,0.79,High Risk
45086,29,1477758,394672,318507,141564,0.52,6,0.81,High Risk
45087,61,1322526,687362,136399,459526,0.34,5,0.2,Low Risk
45088,34,749816,383836,92084,155927,0.82,2,0.24,Low Risk
45089,30,1004722,812576,967264,198288,0.3,4,1.19,High Risk
45090,68,1069512,236322,242156,392817,0.92,8,1.02,High Risk
45091,44,400442,525194,239566,53726,0.41,1,0.46,Low Risk
45092,53,1664162,801610,573596,471201,0.91,2,0.72,Medium Risk
45093,54,1599585,825948,708682,540938,0.42,9,0.86,High Risk
45094,40,1235600,467221,132491,207522,0.74,3,0.28,Low Risk
45095,48,971044,133512,33141,222949,0.59,7,0.25,High Risk
45096,24,1680509,382469,247661,103238,0.72,8,0.65,High Risk
45097,54,949406,150135,67387,286298,0.89,8,0.45,High Risk
45098,24,1433627,716723,448080,214366,0.42,3,0.63,Medium Risk
45099,26,996884,295022,83640,217210,0.38,9,0.28,High Risk
45100,42,503690,433924,90340,197462,0.55,9,0.21,High Risk
45101,24,432360,287836,335210,38305,0.4,6,1.16,High Risk
45102,25,1267829,298599,62578,295763,0.95,0,0.21,Low Risk
45103,31,1588024,767148,802618,480116,0.43,4,1.05,High Risk
45104,65,1348655,738624,448515,387600,0.5,2,0.61,Medium Risk
45105,55,414106,481159,284562,31548,0.73,7,0.59,High Risk
45106,39,1702035,357501,207857,407376,0.96,4,0.58,Low Risk
45107,31,1400752,832206,124981,241966,0.92,6,0.15,High Risk
45108,31,1567379,247377,39967,256268,0.51,7,0.16,High Risk
45109,47,1750977,683653,158452,342950,0.54,4,0.23,Low Risk
45110,22,1822628,888131,821244,547751,0.86,7,0.92,High Risk
45111,67,1522522,688411,269653,391250,0.58,5,0.39,Low Risk
45112,28,1685329,990827,809092,628870,0.55,6,0.82,High Risk
45113,54,1100812,562857,277108,126141,0.81,3,0.49,Low Risk
45114,60,485905,245423,225107,37094,0.61,1,0.92,High Risk
45115,40,1823419,100537,106288,563344,0.78,5,1.06,High Risk
45116,43,281930,960531,597180,68136,0.98,1,0.62,Medium Risk
45117,35,333069,289236,44611,102865,0.59,6,0.15,High Risk
45118,68,945387,619491,536693,132086,0.34,1,0.87,Medium Risk
45119,33,1753923,297463,167469,100459,0.98,9,0.56,High Risk
45120,51,1354662,697260,687306,101045,0.56,4,0.99,High Risk
45121,69,721932,332072,368111,285719,0.72,7,1.11,High Risk
45122,66,355218,480673,529898,90502,0.45,0,1.1,High Risk
45123,34,1707882,854245,885297,215664,0.83,9,1.04,High Risk
45124,21,766011,744068,163521,105552,0.75,6,0.22,High Risk
45125,47,1253222,104087,98246,313082,0.62,2,0.94,High Risk
45126,53,1819770,676343,563097,591544,0.95,6,0.83,High Risk
45127,55,904152,460542,190347,107856,0.61,9,0.41,High Risk
45128,35,521358,274252,95010,72044,0.56,7,0.35,High Risk
45129,25,481683,132377,145572,162718,0.96,9,1.1,High Risk
45130,57,1027728,291872,347535,185422,0.5,4,1.19,High Risk
45131,24,1338742,464253,446923,319834,0.76,2,0.96,High Risk
45132,66,1129088,946367,244585,280073,0.33,5,0.26,Low Risk
45133,40,1724828,342281,244150,309477,0.78,6,0.71,High Risk
45134,59,1875371,634915,251355,255923,0.73,0,0.4,Low Risk
45135,42,1927314,548458,218165,541142,0.46,9,0.4,High Risk
45136,44,370392,696657,171049,108944,0.36,3,0.25,Low Risk
45137,67,1933156,157804,46019,691996,0.61,3,0.29,Low Risk
45138,31,1218601,522069,305729,393938,0.83,2,0.59,Low Risk
45139,66,1426361,911331,199237,110958,0.33,2,0.22,Low Risk
45140,26,696847,437538,115508,42808,0.85,3,0.26,Low Risk
45141,47,1269905,739994,174516,348866,0.45,5,0.24,Low Risk
45142,30,876328,304575,130302,223371,0.48,4,0.43,Low Risk
45143,59,1634421,786913,910322,277110,1.0,9,1.16,High Risk
45144,30,302472,290230,43706,62345,0.35,5,0.15,Low Risk
45145,66,1816986,757605,282406,547888,0.73,6,0.37,High Risk
45146,46,1078445,533762,580705,234692,0.67,5,1.09,High Risk
45147,57,1513587,565085,112716,110624,1.0,3,0.2,Low Risk
45148,53,1625855,483129,474911,478814,0.58,1,0.98,High Risk
45149,28,714853,845000,140339,243027,0.68,3,0.17,Low Risk
45150,69,978027,398677,142727,345325,0.43,5,0.36,Low Risk
45151,48,1993878,487524,517622,320366,0.86,3,1.06,High Risk
45152,68,993834,489103,52144,271916,0.55,7,0.11,High Risk
45153,56,442493,844375,519301,57554,0.35,0,0.62,Medium Risk
45154,60,1240085,794209,719051,113648,0.49,6,0.91,High Risk
45155,45,884611,996581,474800,217163,0.92,5,0.48,Low Risk
45156,56,1210911,446997,134258,335255,0.72,3,0.3,Low Risk
45157,33,1546775,875974,147966,612311,0.95,0,0.17,Low Risk
45158,27,1854949,413362,440547,127088,0.33,5,1.07,High Risk
45159,21,1134321,364549,343601,66421,0.52,1,0.94,High Risk
45160,29,739708,862706,728776,149937,0.75,9,0.84,High Risk
45161,48,1791067,429245,421187,648920,0.71,2,0.98,High Risk
45162,56,1514885,939132,655631,334984,0.47,5,0.7,Medium Risk
45163,66,1247392,898564,943662,270659,0.36,4,1.05,High Risk
45164,50,1699678,647301,423946,219141,0.69,2,0.65,Medium Risk
45165,29,1512952,535560,284782,244385,0.88,4,0.53,Low Risk
45166,50,1164734,830872,563175,342425,0.9,4,0.68,Medium Risk
45167,55,226249,837535,978335,26826,0.65,2,1.17,High Risk
45168,67,888267,192538,161731,99642,0.41,8,0.84,High Risk
45169,47,1890886,486271,140536,285267,0.58,9,0.29,High Risk
45170,49,297879,927012,535733,69300,0.97,6,0.58,High Risk
45171,25,898698,625785,556821,61916,0.74,4,0.89,Medium Risk
45172,21,1798943,213094,119577,90110,0.67,2,0.56,Low Risk
45173,63,1223763,464901,390471,188131,0.6,1,0.84,Medium Risk
45174,25,657335,466317,66684,124210,0.34,8,0.14,High Risk
45175,49,1636635,127497,68924,407191,0.72,7,0.54,High Risk
45176,37,1819855,394787,172386,154743,0.53,5,0.44,Low Risk
45177,69,622051,747822,573662,182032,0.86,6,0.77,High Risk
45178,57,1959369,380739,83223,199127,0.68,5,0.22,Low Risk
45179,44,1084454,169633,101463,223601,0.87,4,0.6,Medium Risk
45180,47,1181803,892524,678760,284952,0.36,2,0.76,Medium Risk
45181,29,1715410,457983,91406,628994,0.77,1,0.2,Low Risk
45182,58,875929,87937,59310,248434,0.79,3,0.67,Medium Risk
45183,33,1163553,975064,896566,124466,0.95,6,0.92,High Risk
45184,46,855080,586185,427360,147510,0.92,8,0.73,High Risk
45185,31,680704,632445,92958,210707,0.96,8,0.15,High Risk
45186,44,1785737,436693,293296,139400,0.53,4,0.67,Medium Risk
45187,53,1790717,413844,158162,136777,0.66,0,0.38,Low Risk
45188,69,237664,216316,229071,74397,0.75,6,1.06,High Risk
45189,26,1888537,473628,358345,664513,0.88,8,0.76,High Risk
45190,55,1448737,201704,52902,259219,0.97,0,0.26,Low Risk
45191,36,749540,138414,110166,243495,0.59,1,0.8,Medium Risk
45192,33,1176752,164401,122807,369553,0.71,5,0.75,Medium Risk
45193,64,630732,648992,98882,165222,0.63,5,0.15,Low Risk
45194,31,1033893,290184,171596,95850,0.94,8,0.59,High Risk
45195,43,339101,449513,403227,110223,0.84,5,0.9,High Risk
45196,22,395159,278691,147045,64839,0.88,5,0.53,Low Risk
45197,50,252201,625089,352964,73698,0.44,2,0.56,Low Risk
45198,39,1807460,857941,132257,222575,0.32,5,0.15,Low Risk
45199,60,1296722,929199,394754,88197,0.57,6,0.42,High Risk
45200,65,804993,323888,374310,151713,0.66,3,1.16,High Risk
45201,66,1747293,165258,166657,220542,0.62,1,1.01,High Risk
45202,67,1075733,93475,17316,151531,0.84,7,0.19,High Risk
45203,69,1655519,957246,414112,522705,0.42,9,0.43,High Risk
45204,35,919776,424075,307349,295053,0.8,5,0.72,Medium Risk
45205,62,454715,532314,101514,179825,0.87,5,0.19,Low Risk
45206,53,1697255,250238,216588,471482,0.42,2,0.87,Medium Risk
45207,64,1269710,301699,263667,233545,0.5,1,0.87,Medium Risk
45208,61,1084421,830553,599866,135805,0.83,4,0.72,Medium Risk
45209,25,407203,135930,118610,118826,0.67,6,0.87,High Risk
45210,42,1524395,584182,92329,484682,0.6,1,0.16,Low Risk
45211,47,1118863,502050,189924,100807,0.91,6,0.38,High Risk
45212,67,888212,909546,432563,142990,0.77,1,0.48,Low Risk
45213,55,1765537,287479,319120,466964,0.6,2,1.11,High Risk
45214,39,1956263,576817,645743,126699,0.74,9,1.12,High Risk
45215,59,856501,758387,822398,151048,0.82,4,1.08,High Risk
45216,27,905573,701639,335278,313475,0.76,4,0.48,Low Risk
45217,59,1228578,567267,669325,356233,0.8,1,1.18,High Risk
45218,54,1468192,209789,44505,234011,0.72,0,0.21,Low Risk
45219,54,1678791,623508,395376,372662,0.74,8,0.63,High Risk
45220,47,1142576,121241,61188,158826,0.49,3,0.5,Low Risk
45221,64,1044731,574350,493253,173880,0.32,8,0.86,High Risk
45222,25,1666988,636911,482176,297331,0.36,9,0.76,High Risk
45223,24,1092945,865271,792132,146083,0.49,4,0.92,High Risk
45224,27,1040111,124407,135385,241122,0.87,1,1.09,High Risk
45225,68,749479,416683,359485,214770,0.92,8,0.86,High Risk
45226,23,724436,230212,202428,77517,0.49,8,0.88,High Risk
45227,41,1859098,235327,43671,398724,0.83,5,0.19,Low Risk
45228,54,1227979,335973,75435,102505,0.56,0,0.22,Low Risk
45229,69,1910085,530200,269159,694744,0.57,1,0.51,Low Risk
45230,29,1404894,691345,390547,390580,0.37,4,0.56,Low Risk
45231,40,580513,293404,80121,114480,0.68,9,0.27,High Risk
45232,60,780422,807026,200861,281892,0.62,4,0.25,Low Risk
45233,32,1126714,74602,41731,332916,0.93,5,0.56,Low Risk
45234,59,1857726,960712,549120,445636,0.66,4,0.57,Low Risk
45235,66,1471034,504684,501076,523594,0.63,7,0.99,High Risk
45236,48,735612,108530,46039,227625,0.41,9,0.42,High Risk
45237,68,422686,153460,136766,30372,0.97,7,0.89,High Risk
45238,53,533685,339778,320675,135931,0.53,8,0.94,High Risk
45239,30,1521027,571219,311040,386773,0.55,6,0.54,High Risk
45240,31,1073912,945586,780931,108235,0.85,3,0.83,Medium Risk
45241,27,376380,408281,245935,137236,0.92,1,0.6,Medium Risk
45242,38,1638524,666339,357170,201532,0.98,3,0.54,Low Risk
45243,39,807091,809152,365293,257735,0.98,2,0.45,Low Risk
45244,34,1103791,365067,333317,321958,0.5,8,0.91,High Risk
45245,37,848720,947545,506322,263142,0.93,7,0.53,High Risk
45246,43,1670108,83309,54414,543171,0.56,9,0.65,High Risk
45247,39,483714,526746,408350,93707,0.59,7,0.78,High Risk
45248,65,1598586,946655,840649,306743,0.98,6,0.89,High Risk
45249,23,933143,731350,161123,340330,0.44,4,0.22,Low Risk
45250,54,1677122,480197,360641,267825,0.31,1,0.75,Medium Risk
45251,45,1889453,530150,352434,423127,0.35,0,0.66,Medium Risk
45252,61,276781,280951,274977,54171,0.31,7,0.98,High Risk
45253,51,290266,131920,56337,86063,0.34,6,0.43,High Risk
45254,59,1357965,734332,720384,438287,0.38,2,0.98,High Risk
45255,34,1281731,974422,903051,142110,0.41,2,0.93,High Risk
45256,57,1264963,306381,312794,504679,0.49,9,1.02,High Risk
45257,67,1382075,132216,39251,148939,0.61,6,0.3,High Risk
45258,40,1405962,191635,204304,289587,0.95,4,1.07,High Risk
45259,52,703840,921937,542412,276772,0.55,5,0.59,Low Risk
45260,53,1397066,714848,461058,136055,0.47,3,0.64,Medium Risk
45261,51,577547,884023,300630,193768,0.79,6,0.34,High Risk
45262,27,1928206,461016,479095,472552,0.91,5,1.04,High Risk
45263,25,992760,711130,239837,361956,0.42,4,0.34,Low Risk
45264,24,1487321,600187,422165,260760,0.85,9,0.7,High Risk
45265,31,988334,916898,303350,80941,0.96,2,0.33,Low Risk
45266,39,1528025,993543,536163,409177,0.72,4,0.54,Low Risk
45267,58,724981,541277,568982,48738,0.87,8,1.05,High Risk
45268,40,1886015,229630,29788,476596,0.33,2,0.13,Low Risk
45269,47,1028058,148247,108828,335289,0.79,6,0.73,High Risk
45270,49,414243,166410,163018,98119,0.66,7,0.98,High Risk
45271,38,642469,900107,419589,174687,0.67,7,0.47,High Risk
45272,57,222197,131440,107420,77547,0.75,8,0.82,High Risk
45273,67,638529,630535,249361,255048,0.76,6,0.4,High Risk
45274,45,1297686,871889,945446,389950,0.44,5,1.08,High Risk
45275,40,1479752,807761,315634,373707,0.37,4,0.39,Low Risk
45276,26,232839,575371,448927,84957,0.89,3,0.78,Medium Risk
45277,56,1469234,143587,39357,441417,0.56,7,0.27,High Risk
45278,69,1492647,630502,175090,555156,0.99,8,0.28,High Risk
45279,35,676019,851873,942262,158856,0.52,1,1.11,High Risk
45280,38,1612073,167405,28204,393149,0.66,0,0.17,Low Risk
45281,58,760959,676388,194851,185014,0.63,3,0.29,Low Risk
45282,45,207408,899187,901166,22325,0.43,4,1.0,High Risk
45283,40,687538,566024,256776,176391,0.95,6,0.45,High Risk
45284,42,1633364,732128,630677,285095,0.79,9,0.86,High Risk
45285,32,774873,311500,178136,275233,0.68,7,0.57,High Risk
45286,61,682958,570087,320976,177709,0.41,0,0.56,Low Risk
45287,60,549610,617269,269204,43975,0.35,6,0.44,High Risk
45288,67,1827864,303512,259491,191906,0.49,3,0.85,Medium Risk
45289,53,1127398,497544,128897,182602,0.76,2,0.26,Low Risk
45290,49,762703,116785,65330,215524,0.86,6,0.56,High Risk
45291,22,1786966,228988,189017,336761,0.53,0,0.83,Medium Risk
45292,46,1841611,263173,297606,133103,0.74,3,1.13,High Risk
45293,52,437495,125066,30681,129456,0.44,1,0.25,Low Risk
45294,23,486447,66903,15522,42289,0.42,3,0.23,Low Risk
45295,50,872051,177855,159982,342510,0.6,5,0.9,High Risk
45296,39,606290,941249,226017,228223,1.0,7,0.24,High Risk
45297,30,603297,672523,573626,108229,0.61,3,0.85,Medium Risk
45298,45,734461,352862,59154,67110,0.61,1,0.17,Low Risk
45299,66,1744583,777678,329686,494509,0.91,7,0.42,High Risk
45300,39,1098674,248302,194919,183440,0.59,9,0.79,High Risk
45301,63,413078,783188,669773,155145,0.35,5,0.86,Medium Risk
45302,41,1896906,477177,479160,723432,0.71,4,1.0,High Risk
45303,26,1204922,135353,139917,256871,0.65,7,1.03,High Risk
45304,34,1501546,992876,155982,316047,0.8,0,0.16,Low Risk
45305,28,1804676,617181,83096,197033,0.32,6,0.13,High Risk
45306,22,1457124,337923,38639,576625,0.4,3,0.11,Low Risk
45307,38,1519064,726020,662998,170867,0.61,3,0.91,High Risk
45308,42,354071,612188,727869,126955,0.9,3,1.19,High Risk
45309,50,1791959,669451,641507,281084,0.98,0,0.96,High Risk
45310,56,1773481,321151,72435,262285,0.81,1,0.23,Low Risk
45311,48,374369,233193,214187,44259,0.34,2,0.92,High Risk
45312,55,1848110,755747,685341,713870,0.41,6,0.91,High Risk
45313,22,793745,421614,427228,178708,0.34,9,1.01,High Risk
45314,56,869579,507842,157388,136860,0.84,0,0.31,Low Risk
45315,38,1446121,97139,90635,336613,0.53,6,0.93,High Risk
45316,63,1250190,862570,571785,485910,0.85,3,0.66,Medium Risk
45317,29,1302958,183348,99432,164352,0.41,2,0.54,Low Risk
45318,48,1387083,589262,183792,196988,0.4,9,0.31,High Risk
45319,28,1903324,268208,296454,599441,0.75,2,1.11,High Risk
45320,28,1956819,314796,242633,251197,0.78,1,0.77,Medium Risk
45321,25,1034894,649130,718377,220654,0.33,4,1.11,High Risk
45322,33,485058,283219,139129,170472,0.69,3,0.49,Low Risk
45323,27,1874575,607770,267163,698023,0.58,0,0.44,Low Risk
45324,41,1424508,458792,211562,228237,0.39,3,0.46,Low Risk
45325,49,1066770,584647,327750,424652,0.68,5,0.56,Low Risk
45326,57,957318,914388,477513,133774,0.56,8,0.52,High Risk
45327,65,1249840,131970,62514,77067,0.92,1,0.47,Low Risk
45328,68,482851,730513,125027,86511,0.89,7,0.17,High Risk
45329,34,1004501,85879,62332,350742,0.87,4,0.73,Medium Risk
45330,57,1831182,183068,195295,335733,0.66,1,1.07,High Risk
45331,24,1596808,615879,130704,555879,0.84,5,0.21,Low Risk
45332,42,1817915,307908,173004,488216,0.83,6,0.56,High Risk
45333,31,1299280,561258,435602,179184,0.65,8,0.78,High Risk
45334,54,722336,347466,210825,88161,0.63,7,0.61,High Risk
45335,65,604737,941366,654330,116341,0.77,0,0.7,Medium Risk
45336,36,1844045,881696,283547,561544,0.36,0,0.32,Low Risk
45337,29,1396516,67374,76560,343856,0.78,2,1.14,High Risk
45338,36,1115715,701445,312717,158796,0.91,1,0.45,Low Risk
45339,59,1303532,266441,114421,382362,0.42,6,0.43,High Risk
45340,36,1848830,799770,483105,130981,0.62,5,0.6,Medium Risk
45341,51,225557,195674,36909,54988,0.66,1,0.19,Low Risk
45342,51,501271,216790,255482,190999,0.35,1,1.18,High Risk
45343,33,1870443,627605,397492,319456,0.4,6,0.63,High Risk
45344,25,1766390,284525,166775,226041,0.95,8,0.59,High Risk
45345,67,1258961,473516,548957,421084,0.52,2,1.16,High Risk
45346,59,1460042,312614,185161,152029,0.61,3,0.59,Low Risk
45347,38,1288241,859292,871405,132675,0.43,7,1.01,High Risk
45348,40,829941,212933,41638,250059,0.45,1,0.2,Low Risk
45349,22,1297195,372980,107006,230065,0.3,7,0.29,High Risk
45350,60,726900,85275,56859,144638,0.53,0,0.67,Medium Risk
45351,50,1975455,783100,907805,575933,0.54,1,1.16,High Risk
45352,30,1367055,831137,739004,405087,0.99,0,0.89,Medium Risk
45353,62,1574925,701260,203323,262542,0.44,9,0.29,High Risk
45354,31,1261920,106651,122192,453596,0.77,3,1.15,High Risk
45355,49,227014,360522,229048,39225,0.3,1,0.64,Medium Risk
45356,60,1551762,896786,709711,256345,0.65,3,0.79,Medium Risk
45357,36,1710424,300543,355905,243241,0.67,3,1.18,High Risk
45358,68,1146628,219443,187490,144864,0.94,0,0.85,Medium Risk
45359,48,1796848,327876,217798,175016,0.72,0,0.66,Medium Risk
45360,37,1188803,886816,913504,353623,0.99,0,1.03,High Risk
45361,58,1930199,81497,93292,210344,0.67,6,1.14,High Risk
45362,69,693997,896988,1055359,108614,0.93,0,1.18,High Risk
45363,64,801590,913803,1079827,259711,0.64,5,1.18,High Risk
45364,35,1381637,933478,542040,400869,0.85,4,0.58,Low Risk
45365,51,1618635,163949,152314,424433,0.99,4,0.93,High Risk
45366,27,245757,487367,434895,88175,0.7,5,0.89,Medium Risk
45367,66,1028243,499340,66703,192641,0.63,2,0.13,Low Risk
45368,50,1703449,687211,489352,423646,0.93,5,0.71,Medium Risk
45369,56,487179,212966,166895,87418,0.39,1,0.78,Medium Risk
45370,69,1878653,980756,236067,282576,0.51,3,0.24,Low Risk
